1.0736,0.74859,0.74439,0.093163,0.22585,-0.092895,0.22681,0.39015,-0.24772,0.077583,0.069784,0.2368,-0.17411,0.36226,-0.34979,-0.049083,-0.062479,-0.38378,-0.1481,-0.040885,0.27131,0.04625,0.033966,0.23773,-0.10972,-0.2166,-0.037404,-0.042878,0.092071,-0.084533,0.1968,-0.043455,0.003594,-0.10903,-0.010061,0.38652,0.21467,0.031702,0.22074,0.10069,-0.12936,0.10299,0.0607,-0.1065,-0.18428,-0.30728,-0.073847,-0.077166,0.30527,-0.13366,-0.081512,-0.36592,-0.20021,-0.27134,-0.26421,0.010786,0.19163,0.14772,-0.33526,0.16811,0.061659,0.024355,-0.21324,0.13164,-0.11086,-0.26812,-0.046138,-0.30597,-0.117,0.064148,0.3405,0.022571,-0.095748,-0.18549,-0.4332,-0.51898,0.13239,-0.43935,-0.27614,0.0057953,0.262,-0.15523,-0.24083,0.13469,0.26006,-0.038663,0.0043343,0.047888,0.16097,0.065889,-0.071245,-0.028024,-0.17367,-0.041088,-0.33705,0.20508,0.27662,0.37964,-0.34378,0.40056
0.75835,0.75022,-0.043357,-0.013992,0.028198,-0.085829,-0.151,-0.11177,0.024031,0.27642,0.23601,-0.055917,-0.072899,-0.028743,-0.22783,0.41888,-0.3318,-0.13025,-0.08209,0.31227,0.26757,-0.012926,-0.056854,0.20046,-0.21988,-0.00032427,-0.16955,-0.073492,-0.4996,0.47087,-0.044111,-0.19125,-0.28256,-0.09571,0.17887,-0.15523,-0.0277,-0.13237,-0.089396,0.29085,-0.17625,-0.082869,-0.2457,0.33894,0.092461,-0.13221,0.10261,-0.25134,-0.018723,0.04413,0.063762,0.0099942,0.0015604,-0.16081,-0.1741,-0.038405,-0.17232,0.59661,-0.015402,-0.067414,0.056635,-0.092165,-0.0012434,0.09302,0.14708,-0.22705,-0.0056134,-0.11831,0.068743,-0.015221,0.061435,0.2201,0.070249,-0.091837,-0.56769,-0.071546,0.18643,0.14902,-0.20898,-0.0031501,-0.089195,-0.2407,0.16655,0.1209,-0.18789,-0.14451,0.20081,-0.26249,0.37075,-0.037061,0.011603,0.29046,0.24256,-0.05996,-0.1918,-0.016599,0.15736,-0.15042,-0.093786,0.086035
0.50979,0.98716,0.36284,0.18784,-0.12183,-0.090624,-0.11527,-0.13273,0.21227,-0.026635,0.085977,-0.49562,-0.13796,0.022993,0.071244,-0.19304,-0.23907,-0.11641,-0.47142,0.25643,0.023285,-0.18809,-0.27568,0.09709,-0.0096526,-0.18611,-0.18647,-0.091928,-0.23831,0.15488,0.3317,0.032918,-0.084889,-0.0495,0.30553,-0.24185,-0.1285,-0.3271,0.17768,0.046642,0.051172,-0.32897,-0.40564,-0.11975,0.23515,-0.14925,0.18434,0.16011,0.31662,-0.065802,0.10888,-0.18071,0.17734,-0.21999,0.071152,-0.17636,0.39784,0.16898,-0.072058,-0.10185,0.0057093,0.12693,-0.35949,0.15125,0.16274,0.047488,-0.33479,-0.061047,0.21149,0.11311,0.3626,0.21315,0.27878,0.031302,-0.10876,0.14941,0.14178,-0.069212,0.16693,-0.015692,0.014118,0.14773,0.38915,0.20801,0.056956,0.053136,0.0086208,0.61039,-0.0066234,0.061257,0.10036,0.010813,0.11733,0.027245,-0.055844,0.21309,0.27106,-0.1948,0.28107,-0.082602
1.2251,1.0375,0.089382,-0.23252,0.50535,0.058868,-0.28504,-0.083316,0.077493,-0.17708,-0.31167,-0.26196,0.10589,-0.0933,0.040071,-0.042704,-0.0033244,0.046834,-0.11598,0.24155,-0.072371,0.39882,-0.063264,-0.12688,0.27667,0.040564,0.22171,-0.20054,-0.055065,-0.13316,0.19898,0.079285,0.21672,-0.36646,-0.0020513,0.077412,0.096727,-0.054216,-0.32982,0.20086,-0.21923,-0.025088,0.02603,0.087259,-0.16191,-0.012845,-0.16147,0.054632,0.025241,-0.086845,-0.053277,-0.37146,0.05854,-0.14234,-0.30472,0.094659,-3.6794e-05,0.070033,-0.19596,0.15412,0.20618,-0.16048,0.18606,0.14664,0.054485,-0.046612,0.010453,-0.055214,-0.23966,-0.13254,-0.30739,0.29053,-0.26266,-0.25781,-0.07977,-0.05069,0.18228,-0.22022,0.24489,-0.030249,0.19139,-0.025202,0.07701,0.026245,0.25965,0.39784,-0.0079789,-0.12403,-0.17118,-0.1949,0.076002,-0.11355,-0.059694,-0.042334,-0.28662,0.2529,0.22796,0.18142,0.19926,0.25075
1.12,1.1586,0.14061,-0.043819,0.12628,0.013438,-0.047101,0.11812,0.26382,-0.13095,0.042643,-0.2826,0.081707,0.044193,0.053822,-0.21856,0.093405,0.2712,0.037766,0.092397,0.30651,0.055262,-0.039342,-0.41177,0.022459,-0.05708,-0.30249,0.27136,-0.10051,0.026434,0.084398,0.29884,0.19035,0.078351,-0.088355,0.25424,-0.24087,-0.17304,0.16031,0.47841,0.064089,-0.16179,-0.19595,0.13318,0.29672,-0.10421,0.18078,-0.035498,0.28727,0.067478,0.21394,0.15353,0.036128,0.13641,-0.061555,0.19831,0.27982,-0.11546,0.18099,0.019549,-0.23939,0.26122,-0.32651,0.048456,-0.11317,-0.12888,0.082761,0.093001,-0.13675,0.067238,-0.047915,0.13562,-0.13077,-0.019468,-0.26181,-0.051166,-0.011406,-0.36789,0.11873,-0.10113,-0.56322,-0.16213,0.3327,-0.37597,0.093482,0.0075012,0.22729,0.063029,0.018279,0.45044,-0.0047661,-0.21713,0.48188,0.0093164,-0.35504,-0.015395,-0.030981,0.21791,0.34145,0.088964
0.99477,0.96845,0.15368,0.30509,0.039768,0.26586,0.0223,-0.017203,-0.12051,0.55005,-0.10356,0.035495,-0.34305,0.26356,0.32628,-0.012027,-0.080888,0.0708,0.046921,-0.063876,0.30256,0.23779,0.28497,0.18364,0.12231,-0.045653,-0.25222,-0.027187,-0.070502,-0.040981,0.091722,0.38564,0.15836,-0.041455,-0.21844,-0.10218,0.22756,-0.18676,0.065647,-0.089643,0.17633,-0.26959,0.064431,-0.47774,-0.051643,0.17039,0.38044,0.05947,0.2293,0.051037,0.025061,0.092983,0.1068,-0.078882,-0.28791,0.34841,-0.33527,-0.20127,0.11963,-0.067122,0.034413,-0.093306,0.068828,0.10019,-0.0012168,0.3033,-0.38813,-0.21229,0.226,0.24086,-0.089288,0.087979,0.18753,-0.11647,-0.41629,0.33188,-0.15782,0.09511,0.41435,-0.30634,0.11728,0.0030301,0.48479,-0.067051,-0.097245,0.096601,-0.024019,0.020875,0.11616,0.17946,-0.18324,-0.13148,-0.12204,-0.077056,-0.14944,-0.16243,-0.17892,0.011236,0.19492,-0.1753
1.2328,1.4392,0.12939,-0.14283,0.079398,0.46154,0.21937,0.0096129,-0.13331,-0.18924,0.0056888,0.24852,-0.15203,-0.034769,-0.15556,0.040239,-0.24418,-0.25216,-0.097699,0.086624,0.2987,0.0099902,-0.20425,0.050699,0.22393,0.16883,0.25314,0.12714,0.29911,0.022435,-0.27505,-0.14569,0.011035,-0.080196,-0.058827,-0.1832,0.23264,-0.10546,-0.47061,-0.087971,-0.17807,-0.16818,-0.09527,-0.025987,0.016805,-0.40688,0.060816,0.010716,-0.29279,0.029507,0.035137,-0.35675,0.063367,-0.091183,0.089153,0.027428,-0.10579,-0.34626,-0.22093,-0.15724,0.025631,0.023917,-0.060916,-0.041717,-0.22654,-4.8964e-05,0.0067527,0.26024,0.18492,-0.0079021,0.090265,-0.13604,0.057502,-0.35167,0.34628,-0.15624,0.33833,0.034088,0.0008261,0.00037134,0.18399,-0.070538,-0.15088,0.26853,0.26741,0.32601,0.20019,-0.37283,-0.24437,-0.15721,0.21248,-0.30841,-0.072016,0.15079,0.030939,0.031533,0.18594,-0.12232,-0.22866,-0.047747
0.90281,1.1537,-0.17498,0.21049,-0.2308,-0.11802,-0.03796,-0.069164,-0.05767,-0.02948,0.19875,-0.052474,-0.0011536,-0.22989,-0.13037,0.24772,-0.18507,0.092148,-0.021361,-0.16371,-0.1969,0.0077442,-0.026354,-0.22478,-0.21718,-0.18204,-0.037625,-0.11188,0.05372,-0.097733,-0.084236,-0.015684,-0.077115,-0.31306,0.11819,-0.073434,0.47502,-0.02503,0.17067,-0.18034,-0.18033,0.046235,-0.27839,0.14053,0.019497,0.048481,-0.15848,-0.096203,-0.052192,0.059245,-0.046894,-0.035022,0.23724,0.23554,-0.20565,0.28535,-0.12773,-0.10629,0.13763,0.32545,0.1035,0.21615,0.2362,-0.072882,-0.025565,-0.23745,-0.17571,0.075936,-0.1352,0.034035,0.25421,-0.029078,-0.14349,0.27573,-0.1141,0.11734,0.21002,0.25324,0.1573,0.1201,0.0034559,0.44399,-0.1345,-0.17434,-0.13349,0.1594,-0.13638,-0.067912,-0.069308,-0.080166,-0.12848,0.27587,0.052163,-0.053163,-0.19069,-0.040362,0.26275,-0.19512,0.13342,0.042052
0.94704,0.54242,0.36043,0.30567,-0.18239,0.2578,0.1829,-0.1794,0.23284,-0.24986,0.21179,0.17279,-0.32552,-0.13091,-0.050352,0.046217,0.20076,0.23679,-0.052594,-0.17025,-0.15448,0.039506,0.39283,-0.20178,-0.081029,0.12175,-0.25348,-0.072466,0.42356,0.12628,0.29696,-0.11267,0.012723,0.06884,0.14157,-0.16055,-0.22045,-0.1232,0.053136,0.12968,-0.17726,-0.1161,0.21339,-0.15684,0.082272,-0.27903,-0.18097,-0.2799,-0.017694,-0.22343,0.26009,-0.11383,0.19825,0.043138,0.1353,0.068687,-0.19102,0.19924,0.093597,0.39868,-0.0073067,0.048893,0.028807,0.099405,0.21413,-0.35402,0.24428,0.051525,-0.11427,-0.10502,-0.010823,0.059803,0.072734,0.017279,-0.14626,0.3136,0.095973,0.049696,-0.28358,-0.29051,0.041296,-0.051554,0.18956,0.14311,-0.15857,-0.13618,0.034704,0.17836,0.46348,0.040905,-0.099854,-0.17857,-0.054199,-0.14803,-0.17371,0.070347,-0.22574,-0.22634,0.26417,-0.22363
1.0334,0.76505,-0.15269,0.12598,-0.048713,0.36328,0.15023,0.15914,-0.16152,0.16213,0.1248,-0.15845,-0.12523,-0.021614,0.12322,-0.04176,0.23795,-0.018618,0.31074,0.2391,0.19926,0.11718,-0.11814,0.16893,-0.040652,-0.37159,0.20462,-0.13364,0.15625,0.055053,0.062245,-0.11414,-0.058797,0.12421,0.22044,-0.13649,-0.086323,-0.19315,-0.32795,-0.0084265,-0.17635,-0.048451,-0.072406,0.13839,0.090305,-0.55003,0.081489,0.22983,0.12041,0.18687,0.019164,-0.0086815,-0.26678,0.39858,0.35733,0.014437,0.23305,0.22469,-0.12444,-0.037404,0.097705,0.42136,0.10746,0.053382,-0.1569,-0.38417,-0.027,-0.09587,0.047199,0.17954,-0.46058,-0.066902,-0.21797,0.2099,0.11753,0.15878,-0.22652,-0.19442,-0.095938,-0.073,-0.067778,0.24076,0.00068646,-0.01462,0.13099,0.12578,0.016255,0.3187,-0.33359,-0.22564,-0.15323,0.14687,0.24575,0.19405,-0.093973,0.20937,0.48239,-0.16593,-0.1752,-0.14252
1.1089,1.1748,-0.23687,-0.38515,0.011187,-0.15642,0.27263,-0.089567,-0.0086951,-0.21569,0.10022,-0.2573,0.08243,0.28276,-0.20434,0.072802,-0.26629,-0.39573,-0.2286,-0.08254,0.28521,-0.1587,0.37186,-0.11331,0.18875,0.13339,0.058714,-0.2212,-0.0059978,0.13933,0.23955,0.012491,-0.13127,-0.25708,-0.089173,-0.13105,0.013269,-0.082497,-0.053536,0.070255,0.083963,-0.043061,-0.039098,0.42669,0.0011555,-0.16879,0.24286,0.22286,0.14818,0.059645,0.0092917,0.04187,-0.077536,-0.43191,0.37339,0.20301,-0.0035149,0.19156,-0.078518,-0.36356,0.11734,-0.01672,0.14908,-0.030958,-0.13672,-0.13937,-0.34357,0.1235,-0.22868,0.25356,0.071244,0.24142,-0.49454,-0.016749,0.073977,-0.16969,-0.42389,-0.076154,-0.30734,0.22693,-0.28788,-0.08799,0.26187,-0.055555,0.10071,-0.0012446,0.1518,0.14048,-0.077023,-0.066542,0.19572,-0.22444,0.047188,0.29373,-0.13798,0.04231,-0.061378,-0.16098,-0.04622,0.053536
0.63983,0.96495,0.092095,0.30954,-0.028334,0.076376,-0.049777,0.0059747,0.12231,-0.2147,-0.13243,0.28155,-0.23276,0.29789,-0.27319,-0.048971,0.15416,-0.10721,0.031517,0.16341,0.21029,-0.25477,-0.18128,-0.14664,0.29453,-0.020624,-0.37517,-0.040592,-0.27615,-0.067977,0.16273,0.12928,-0.20503,0.042972,-0.017749,-0.024101,0.36616,-0.14618,0.13224,0.027087,-0.2772,0.076846,-0.099527,-0.081185,0.15273,-0.037494,-0.087246,-0.13725,-0.22325,0.012827,-0.00047185,0.11669,-0.17373,-0.40374,-0.028481,-0.29224,0.32985,0.018882,0.2112,-0.03386,-0.16139,-0.064942,-0.16672,0.071304,-0.12368,0.14526,0.13542,-0.24329,0.0065779,-0.074312,-0.14085,-0.27706,-0.0060416,0.08449,0.13532,0.031544,-0.10082,0.32658,0.18426,0.0087169,0.10154,0.089598,0.15356,-0.23435,0.061414,0.24477,-0.14239,-0.15186,0.41453,-0.22532,0.073098,0.051781,0.0020564,0.091727,-0.011493,-0.2112,0.19815,0.1995,0.34877,-0.24955
0.88819,1.0676,-0.034147,0.16413,0.26135,0.15022,0.1589,0.153,-0.02507,-0.26443,0.032573,-0.015858,-0.16757,0.30238,0.17341,-0.088088,0.10367,-0.085152,0.10756,0.17227,-0.34096,-0.27172,0.0039159,-0.10553,-0.050286,0.44788,0.10637,0.10001,-0.19307,0.16552,-0.23808,0.17934,0.18323,0.53418,-0.36712,-0.24444,-0.25483,0.029685,-0.20882,0.21361,0.056324,-0.048761,-0.07116,0.17249,-0.26795,-0.40462,0.10773,-0.0034364,0.070162,-0.10612,0.40288,0.15161,-0.18573,-0.14594,0.30477,0.018476,-0.11033,-0.19566,-0.0818,-0.16183,0.12344,0.20207,0.42821,0.11167,-0.0017097,-0.21521,0.36277,-0.036012,0.12547,0.19263,0.16522,-0.31724,-0.1532,-0.022864,0.10459,0.25789,-0.20429,0.24378,-0.17183,-0.066353,0.050797,-0.02632,0.010753,0.043043,-0.0029167,-0.030928,-0.083606,0.33926,-0.14599,-0.060571,-0.11039,0.17573,-0.20771,0.38962,0.023764,0.53895,-0.033991,0.31302,-0.32874,0.028664
1.0713,1.3032,0.33005,-0.003592,0.14722,0.28546,-0.0865,-0.24269,-0.06406,0.15232,-0.049771,0.37078,-0.30083,-0.58594,0.046156,-0.21049,0.19411,-0.20864,0.37451,0.065497,0.0035824,-0.045199,-0.28019,-0.18502,-0.022803,0.15555,-0.10976,0.33134,-0.04496,0.020863,0.050035,0.057903,-0.17037,-0.44614,0.13213,-0.13194,-0.35886,-0.20912,0.26307,-0.1363,0.12681,0.2578,0.098228,-0.023156,-0.0061025,0.10647,0.20185,0.11312,0.20717,0.19234,0.29056,-0.46749,0.1731,0.2627,-0.10218,-0.051088,-0.25402,0.2399,-0.26287,0.16903,0.16689,0.065335,-0.15819,-0.033699,-0.30525,0.082008,0.33209,-0.18566,-0.24916,-0.19659,0.22626,-0.085764,-0.27467,-0.037893,-0.34773,-0.12251,0.14494,0.045557,-0.13499,0.0029826,0.012926,0.23461,-0.12806,-0.010264,0.081831,-0.23853,-0.078174,0.30346,-0.075223,-0.012281,0.19489,-0.11947,0.25172,0.12351,-0.13153,0.12798,0.044413,-0.41367,-0.3154,-0.056565
1.2676,1.226,-0.0054111,0.20159,-0.017125,0.13429,-0.086942,0.090962,-0.32046,0.12122,-0.10194,0.08893,-0.022932,-0.44638,0.031028,0.30007,0.16862,-0.20997,-0.016186,-0.044931,0.20542,0.02223,-0.056173,0.071051,-0.21923,0.19144,0.13835,-0.1262,-0.22235,0.14533,-0.18885,-0.092867,-0.028523,-0.16238,0.039686,0.076472,-0.32463,0.21516,0.030584,-0.036749,0.078468,0.16758,0.58623,0.12173,0.12565,0.15046,0.13302,0.1938,-0.13598,-0.0041952,-0.17207,-0.20069,-0.18327,-0.0061751,0.22375,-0.17652,0.12596,-0.054828,0.11351,-0.024443,0.49483,0.1169,-0.075807,-0.23081,0.012855,-0.33953,0.10913,0.60921,0.31833,-0.22112,0.038132,-0.064736,-0.20684,0.35207,0.14976,-0.53434,-0.34158,0.093357,-0.058714,0.22628,0.41048,-0.081503,-0.068777,0.13176,-0.11382,-0.049652,-0.062943,0.099782,0.30006,0.3272,-0.14439,0.14575,0.32947,-0.0092475,-0.076534,-0.36094,0.12805,0.032012,-0.18439,0.090732
